Timestamp,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51
17:26:13.762,6.708203932499369,9.486832980505138,14.422205101855956,19.209372712298546,23.430749027719962,27.018512172212592,30.0,30.805843601498726,31.064449134018133,30.01666203960727,27.730849247724095,24.698178070456937,19.924858845171276,15.524174696260024,9.486832980505138,5.830951894845301,3.0,6.4031242374328485,9.899494936611665,12.727922061357855,14.866068747318506,16.401219466856727,4.47213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,7.615773105863909,9.486832980505138,12.36931687685298,14.317821063276353,17.26267650163207,19.4164878389476,20.396078054371138,21.587033144922902,22.80350850198276,23.08679276123039,21.18962010041709,18.973665961010276,16.492422502470642,13.152946437965905,9.055385138137417,7.810249675906654,9.486832980505138,13.0,17.11724276862369
17:26:13.762,8.06225774829855,9.433981132056603,14.317821063276353,20.223748416156685,25.179356624028344,29.274562336608895,32.38826948140329,33.734255586866,32.984845004941285,32.57299494980466,30.083217912982647,27.313000567495326,22.360679774997898,16.64331697709324,10.816653826391969,5.385164807134504,2.23606797749979,6.082762530298219,10.198039027185569,14.142135623730951,17.029386365926403,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,8.06225774829855,10.816653826391969,13.601470508735444,17.204650534085253,19.4164878389476,21.633307652783937,23.853720883753127,24.698178070456937,25.553864678361276,25.942243542145693,24.596747752497688,22.360679774997898,18.867962264113206,14.212670403551895,10.816653826391969,10.04987562112089,12.083045973594572,15.620499351813308,20.518284528683193
17:26:13.771,8.602325267042627,10.04987562112089,15.297058540778355,20.8806130178211,25.632011235952593,29.732137494637012,32.28002478313795,33.95585369269929,34.52535300326414,33.24154027718932,31.016124838541646,27.018512172212592,22.090722034374522,17.11724276862369,10.198039027185569,5.0,3.0,6.708203932499369,11.661903789690601,14.7648230602334,17.46424919657298,18.973665961010276,4.47213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23606797749979,9.486832980505138,11.704699910719626,14.560219778561036,17.72004514666935,20.615528128088304,23.08679276123039,25.298221281347036,25.632011235952593,26.0,26.40075756488817,25.495097567963924,22.847319317591726,19.313207915827967,15.524174696260024,12.0,10.295630140987,12.206555615733702,16.76305461424021,21.37755832643195
17:26:13.779,6.708203932499369,7.615773105863909,12.727922061357855,17.804493814764857,22.80350850198276,26.40075756488817,28.42534080710379,29.732137494637012,30.4138126514911,29.068883707497267,27.202941017470888,23.853720883753127,19.72308292331602,14.7648230602334,8.94427190999916,4.242640687119285,2.8284271247461903,6.708203932499369,9.848857801796104,13.416407864998739,15.264337522473747,17.204650534085253,4.47213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.180339887498949,13.341664064126334,16.278820596099706,18.439088914585774,21.37755832643195,22.360679774997898,23.194827009486403,24.186773244895647,24.08318915758459,23.021728866442675,21.095023109728988,18.110770276274835,14.317821063276353,11.180339887498949,10.0,11.045361017187261,14.142135623730951,18.973665961010276
17:26:13.779,6.708203932499369,8.06225774829855,12.727922061357855,17.804493814764857,22.80350850198276,26.40075756488817,28.42534080710379,29.732137494637012,29.698484809834994,29.068883707497267,26.40075756488817,23.853720883753127,19.72308292331602,14.7648230602334,8.94427190999916,4.242640687119285,2.8284271247461903,6.708203932499369,9.848857801796104,13.416407864998739,15.811388300841896,16.401219466856727,4.47213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23606797749979,9.055385138137417,10.44030650891055,13.601470508735444,16.76305461424021,18.973665961010276,20.8806130178211,22.80350850198276,23.53720459187964,23.345235059857504,24.331050121192877,23.194827009486403,21.213203435596427,17.26267650163207,14.560219778561036,11.661903789690601,9.433981132056603,11.045361017187261,14.317821063276353,18.384776310850235
17:26:13.794,7.810249675906654,9.0,13.92838827718412,19.697715603592208,23.259406699226016,27.730849247724095,29.546573405388315,31.016124838541646,30.675723300355934,30.083217912982647,28.635642126552707,25.179356624028344,21.02379604162864,16.0,10.0,5.0990195135927845,2.23606797749979,5.830951894845301,10.0,13.038404810405298,14.7648230602334,16.55294535724685,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.615773105863909,9.219544457292887,12.165525060596439,15.132745950421556,17.26267650163207,19.4164878389476,21.587033144922902,22.80350850198276,23.08679276123039,23.08679276123039,22.135943621178654,19.924858845171276,16.76305461424021,13.152946437965905,10.04987562112089,8.602325267042627,11.180339887498949,14.142135623730951,19.0
17:26:13.797,6.082762530298219,9.433981132056603,14.866068747318506,19.6468827043885,23.53720459187964,27.892651361962706,30.083217912982647,30.675723300355934,31.016124838541646,29.546573405388315,28.178005607210743,24.698178070456937,20.808652046684813,15.0,10.0,5.385164807134504,4.242640687119285,7.280109889280518,11.180339887498949,14.142135623730951,16.492422502470642,17.72004514666935,5.385164807134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.54400374531753,9.848857801796104,13.038404810405298,15.811388300841896,18.867962264113206,20.248456731316587,22.47220505424423,22.825424421026653,23.706539182259394,23.259406699226016,23.259406699226016,21.02379604162864,17.0,13.601470508735444,10.63014581273465,8.246211251235321,9.486832980505138,13.601470508735444,18.384776310850235
17:26:13.808,8.06225774829855,10.63014581273465,15.264337522473747,21.02379604162864,26.40075756488817,29.966648127543394,32.64965543462902,34.48187929913333,34.66987164671943,33.60059523282288,31.240998703626616,27.586228448267445,22.67156809750927,17.029386365926403,11.40175425099138,5.656854249492381,2.23606797749979,6.324555320336759,10.198039027185569,14.317821063276353,16.76305461424021,18.384776310850235,4.123105625617661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23606797749979,8.246211251235321,10.770329614269007,14.317821063276353,17.88854381999832,20.12461179749811,22.847319317591726,24.166091947189145,25.632011235952593,25.298221281347036,26.248809496813376,25.0,23.08679276123039,19.313207915827967,14.7648230602334,11.313708498984761,10.44030650891055,12.165525060596439,16.55294535724685,21.633307652783937
17:26:13.815,6.4031242374328485,8.06225774829855,13.341664064126334,18.681541692269406,22.80350850198276,26.92582403567252,29.614185789921695,30.4138126514911,30.14962686336267,29.017236257093817,27.018512172212592,24.08318915758459,20.223748416156685,15.297058540778355,9.219544457292887,5.0990195135927845,4.123105625617661,7.280109889280518,10.770329614269007,13.92838827718412,16.76305461424021,17.46424919657298,5.0990195135927845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8284271247461903,8.602325267042627,10.295630140987,13.416407864998739,16.55294535724685,19.697715603592208,21.02379604162864,22.360679774997898,23.706539182259394,24.186773244895647,24.698178070456937,23.323807579381203,21.095023109728988,18.35755975068582,14.317821063276353,11.180339887498949,9.486832980505138,11.313708498984761,13.416407864998739,17.72004514666935
17:26:13.821,7.0710678118654755,10.0,14.560219778561036,19.313207915827967,24.166091947189145,28.231188426986208,31.016124838541646,31.622776601683793,31.04834939252005,30.59411708155671,28.284271247461902,25.079872407968907,21.0,16.0,10.0,5.0990195135927845,3.1622776601683795,6.324555320336759,10.295630140987,13.416407864998739,16.15549442140351,17.08800749063506,5.0990195135927845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23606797749979,8.602325267042627,10.295630140987,12.083045973594572,15.231546211727817,18.027756377319946,19.313207915827967,21.93171219946131,23.259406699226016,23.259406699226016,23.706539182259394,22.825424421026653,20.591260281974,17.0,13.601470508735444,10.04987562112089,7.615773105863909,9.433981132056603,13.601470508735444,18.110770276274835
